"","x"
"856","랑종별점 - 총 10점 중10오잉?잼잇게 보고 평점보러들왓더니..욕들이많네ㅋ전 암거도모르고봐서 그런지 잼낫어요 신고"
"857","랑종별점 - 총 10점 중5깜짝 놀래키는 건 한장면 뿐. 무섭보다 보단 불쾌하고.첫 설정과 분위기가 뭐였는지 모르겠고 결말을 어떻게 낼지만 궁금해짐. 연기를 넘 잘하고 영상미 쪽에서 점수를 줌. 곡성에서부터 반복되는 철학적 물음은 알겠는데 그걸 잘 못 풀었음. (듣자하니 태국문화를 잘 알면 더 보이는게 있다는게 그 정도까지 관심이 안감;;)*영화보는 내내 엑소시스트 같은데 엑소시스트 안 봤냐고 묻고 싶은 고구마 전개 ㅋㅋㅋㅋ 신고"
"858","랑종별점 - 총 10점 중8공포보단 잔인한게 더 많은 영화 신고"
"859","랑종별점 - 총 10점 중1초보 유투버가 동서양 공포영화 소재를 짬뽕해 만든 영상...(19금을 넣은 건 청불 등급을 받아 기대감을 자극하기 위한 페이크) 신고"
"860","랑종별점 - 총 10점 중7장르물 자체로서는 매우 훌륭한 영화이며, 볼만합니다.공포에도 여러가지 종류가 있겠지만, 원초적이고 체험적인 공포라는 점에서 이 영화는 상당히 잘 짜여진 느낌이에요. 현대사회에 살고 있는 우리가 금기시 하는 거의 모든 것들이 '악'의 대변인으로 다 등장하는 영화이며 사람에 따라서는 굉~장히 불편하게 느낄 장면들이 많습니다.블레어위치나 파라노말 액티비티의 페이크 다큐 장르에 다크니스 류의 꿈도 희망도 없는 스토리가 얹어진 스토리가 꽤나 잘 연출되었으나....아무래도 클라이막스 장면에서의 배우들의 연기는 좀 아쉽다고 느껴졌어요. 개인적으로 역대 최고의 공포영화라고 말하긴 어렵고, 꽤나 무섭게 잘만든 공포영화라고 보면 어느정도 납득이 갈듯 합니다. 종교적인 삶이란 무엇인가, 우리는 왜 믿음을 가져야하는가, 왜 우리는 자기 스스로의 모습으로 살아가야하는가, 운명이란 무엇인가 등 해석하기 나름으로는 상당히 심오한 주제까지도 이야기 가능한 영화입니다. 신고"
"861","랑종별점 - 총 10점 중6난 공포영화를 보러간거지 신개념의 좀비영화보러간거 아니다 ㅜㅜ;; 바이러스 전염 환경적인 오염감염 이런 좀비적인 내용은 많이 봣지만영적인 감염 좀비는 신개념인가?? ;;; 신고"
"862","랑종별점 - 총 10점 중1010점만점에 9.9점 주고싶고 0.1점은 카메라맨땜에 가끔 몰입 깨짐 진짜 공포영화의 새로운 패러다임 제시 신고"
"863","랑종별점 - 총 10점 중9최근 본 공포영화 중에 최고였습니다.영화  초반은 살짝 루즈했고 중반부터는 몰아치는것이 정말 살떨렸어요.진짜 가면 갈수록 꿈과 희망도 없고 무지막지하게 몰아치는것이 ㄷㄷㄷㄷ 신고"
"864","랑종별점 - 총 10점 중10이 영화를 보고 저혈압이 나았습니다제가 보기엔 클레멘타인의 아성에 도전할 수 있는 영화입니다 신고"
"865","랑종별점 - 총 10점 중4뭣이 중한지 몰랐던 그 영화랑은 다르다.공포도 오컬트도 야닌 그저 불쾌한 골짜기 신고"
"866","랑종별점 - 총 10점 중4나만 당할순 없지 크크파라노말 같은 대작에 비빌 생각했다면 그냥 개노답.나홍진에 대해 다시 생각하게한 두번다시 영화 픽할때 감독의 흥행작과 비교하는 우를 범하지 않을 것이다.돈아끕다. 신고"
"867","랑종별점 - 총 10점 중6태국감독이랑 나홍진이랑 존나 많이 싸웠겠음. 나감독이 제발 영화 종반부를  그렇게 만들지 말라고 엄청 싸웠을텐데 태국감독도 OOO이라 밀어붙힌 거 같음.그래서 영화 종반부가 저렇게 쓰레기가 된거같음 신고"
"868","랑종별점 - 총 10점 중10평점 너무 낮아서 10점. 오컬트적 미스터리 요소에 집중해서 보면 재미있음. 신고"
"869","랑종별점 - 총 10점 중8특정 분들은 불편할만한 장면들이 나오지만 저는 깜짝깜짝놀라면서 오랜만에 숨죽이고 영화 본 것 같네요 신고"
"870","랑종별점 - 총 10점 중2올해 최고의 쓰레기영화! 랑종! 신고"
"871","랑종별점 - 총 10점 중6밍 배우님이 고생하셨네 신고"
"872","랑종별점 - 총 10점 중10무서웠어요... ㅜㅜ 신고"
"873","랑종별점 - 총 10점 중2이 영화를 보면 기분이 진짜 이상해져요 자취하는데 누가 자꾸 쳐다보는 기분 들고 신고"
"874","랑종별점 - 총 10점 중2한국감독 영화는 옛날영화마저 찾아보는스타일인데 처음으로 끝까지 못보고 나온영화 나와서 바로 화장실가서 토했습니다 보는내내 어지럽고 매스껍습니다 더러운영화 절대 추천안합니다 신고"
"875","랑종별점 - 총 10점 중8엔딩크레딧이 올라갈때,온몸이 아프고 손이 땀으로 불쾌했다…중후반 까지는 10점, 신고"
"876","랑종별점 - 총 10점 중7적당하게 볼만함. 밍 역할배우 연기가 약간 아쉬움 신고"
"877","랑종별점 - 총 10점 중10중간에 관음적인 시선,찢어진 옷땜에 보이는 가슴 이런 거는 굉장히 별로였지만 그 외에 풀어내는 스토리나 관점은 흥미로웠어요님이 죽은 거, 마지막 인터뷰 진?짜? 인상 깊었네요 신고"
"878","랑종별점 - 총 10점 중10재미만있던데 왜다들 싫어하는거같냐 신고"
"879","랑종별점 - 총 10점 중2별 한개도 아깝다1818 신고"
"880","랑종별점 - 총 10점 중1랑종불매 안본눈사요  더럽게 재미없네 역대급 지루함 시간낭비하고옴. 다른거 볼걸 후회막급 1시간넘게 대체 언제 무서운 장면이 나오냐고 속으로 천번쯤 말하니까 영화끝남. 같이간 일행한테 미안해서 혼났네 어디가 공포인지 1도 모르겠고 시간아까워. 별1도 아까워 마이너스 왜 없냐 예고편 짜집기랑 얼론 플레이에 사기당하는게 이런거구나 싶다 이게 매직증후군정신병자 알콜중독자 얘기지 어디가 공포냐 OO은 이딴 쓰레기 만들지마라. 신고"
"881","랑종별점 - 총 10점 중2온갖 혐오스러운 장면이 난무한 영화 신고"
"882","랑종별점 - 총 10점 중1내 인생 최악의 영화 ㅋㅋ 신고"
"883","랑종별점 - 총 10점 중4아.역시 지은죄값은 받는다?는/저주를 받으면 그케된다는.알겠는데.당췌;;;; 신고"
"884","랑종별점 - 총 10점 중7나름 잼있따 ㅋㅋㅋ 신고"
"885","랑종별점 - 총 10점 중8평점보고 얼마나 재미없길래.. 라는 생각을하고 봤는데 그렇게 재미가 없진 않았음. 마무리가 좀 아쉬웠지만 지루하진 않았고 그냥 그럭저럭 봄. 영화 감상평이랑은 상관없는 이야기지만 여주인공 몸매 너무 좋은듯.. 신고"
"886","랑종별점 - 총 10점 중8소재가 좀 뻔하고 마지막 부분에서 피식하긴 했는데 저평가 받을 작품은 아니라고 생각함. 이런 영화는 해석하는 재미가 쏠쏠한데 해석본 보면 나홍진이 설치해놓은 여러가지 장치들과 그것들이 의미하는 바가 보일거임. 근데 공포영화는 진짜 태국이 갑인듯.그 특유의 찝찝하고 그로테스크한 분위기...어우 신고"
"887","랑종별점 - 총 10점 중7귀신카니발리즘, 귀신포르노라고 하신 분도 있는데 좀 과하긴 했다. 신고"
"888","랑종별점 - 총 10점 중7역시 셔터 감독...얼마나 별로인지 궁금했는데 생각보다 무서웠다 다만 마지막으로 갈수록 아쉬워서 전체적인 평가가 나빠지는것 같다 연출은 좋았으나 스토리가 아쉽다 신고"
"889","랑종별점 - 총 10점 중1최악 오브 최악. 무섭지도 않고 지루하고 불쾌하고 역겨움 신고"
"890","랑종별점 - 총 10점 중10웬만해서 공포영화 안무서워 하면서 보는데 이건 윙크하면서 봄 너무 재미있었고 너무 무서웠고 충격적이였음 공포 좋아하시는 분들 꼭보시길… 신고"
"891","랑종별점 - 총 10점 중3와…. 최근 본 영화중에 가장 돈 아까워요 신고"
"892","랑종별점 - 총 10점 중8생각보다 공포...영화보다는 민속 신앙 다큐 + 좀비물에 가까웠던 것 같습니다ㅎㅎ 무서운 것보다는 좀 심오한 맛(?)이 있었네요. 곡성에서도 그렇고 영화관에서 보기보단 중간 중간 멈춰가며 vod로 보면 좋을 것 같음. 떡밥이나 던져두었던 힌트들 그래도 잘 회수해가며 이야기 이끌어가서 그래도 재미있게 봤습니다. 욕 먹은 이유는 알 것도 같아요. 굳이 자세하게 길게 끼워넣을 필요 없는 씬들이 있던 건 맞는 것 같습니다. 마지막 님이 울면서 말하는 장면은 종교를 믿는 사람이라면 한번은 해봤을 생각이었던 것 같아요. 신고"
"893","랑종별점 - 총 10점 중13번 놀란후 영화관 나가셔도 됩니다 신고"
"894","랑종별점 - 총 10점 중2평점조작임 너무 더럽고 기분나빠지는영화 신고"
"895","랑종별점 - 총 10점 중1ㅋㅋㅋㅋ이거 진짜 재밌게 본사람뭐냐...8명이 봤는데..마지막은 진짜 다들 너무 뻔하고 어이가없어서... 피식피식 웃었는데....진심이냐;; 신고"
"896","랑종별점 - 총 10점 중2영화보다 어지러워 토할뻔한 영화는 첨이네요.공포영화 맞아요?화면 넘 흔들리고 속도 울렁ㅜㅜ 신고"
"897","랑종별점 - 총 10점 중7배우들의 연기가 훌륭했다 신고"
"898","랑종별점 - 총 10점 중1이거 볼 시간과 돈이 있으면 서점에가서 대충 베스트 셀러 아무거나 하나 사서 보면서 마음의 양식을 쌓으세요 신고"
"899","랑종별점 - 총 10점 중2신고"
"900","랑종별점 - 총 10점 중1재미없어요 보지마세요..역겹고 불쾌한 쪽에 가까운 영화입니다 신고"
"901","랑종별점 - 총 10점 중4나홍진님 실망. 여주 甲 신고"
"902","랑종별점 - 총 10점 중2진짜 보고나면 기분 ㅈ같은 영화는 처음이다. 배우들 연기가 아깝다 OO. 퉤 신고"
"903","랑종별점 - 총 10점 중2처음부터 끝까지 불쾌다 정말 보지말아야될장면도 본듯 하 걍역겨웠다..랑종이 중심이기보단 좀비가 주제가된영화 신고"
"904","랑종별점 - 총 10점 중3보고나서 머리가 아픈 영화... 그나마 배우들의 연기력에 3점 드려요. 신고"
"905","랑종별점 - 총 10점 중10다들 별로라고 했는데... 난 생각보다 재미있었음 신고"
"906","랑종별점 - 총 10점 중9평점보고 기대 안하고 봤는데 ㅈㄴ 내 취향임 기괴 찝찝 처참 꿈도 희망도 없는 습한 느낌 좋아하시면 꼭 보셈 나홍진 감독님 만수무강 하셈 신고"
"907","랑종별점 - 총 10점 중10페이크다큐 원조 카니발 홀로코스트 보다 잔혹함??? 신고"
"908","랑종별점 - 총 10점 중1보고나서 엄청난 실망감과 더불어 바이럴 후기와 언론을 활용한 홍보로 대박난 케이스라고 느낌... 영화 못해도 한달에 두번은 보는데 돈 아깝긴 처음;;;보는건 자기 선택, 이거 왜봤지 생각들어도 늦은거임... 신고"
"909","랑종별점 - 총 10점 중8이 영화는 일반관객 평점이 낮을수록 감독의 의도가 빛이나는 영화임. 불쾌감에 불쾌감을 섞어 불쾌함을 만들어냄. 나 역시 불쾌하고 솔직히 별한개도 아깝다 싶은데, 이게 감독의 의도라고 생각되어 그 부분을 칭찬하고싶어 별 4개드림. 왜 5개가 아니냐면 5개 주기엔 베스트 감상평에서 한 말처럼 진짜 5개주기엔 솔직히 짜증나거든 신고"
"910","랑종별점 - 총 10점 중1역대급 3류영화인듯ㅋㅋㅋㅋ 신고"
"911","랑종별점 - 총 10점 중2여주인공님덜 열연에 1점, 고생하신 스탭분들 생각해서 1점, 그 이상은 정으로 줄래도 못주겠어요.. 귀신물인지 좀비물인지 갈수록 헛웃음만.. 신고"
"912","랑종별점 - 총 10점 중4그냥 기분 드러움 그냥..시간 버리고 싶은 분께 추천 신고"
"913","랑종별점 - 총 10점 중1신고"
"914","랑종별점 - 총 10점 중5글쎄 뭔가 밋밋하다. 초반이 오히려 재미났음. 나홍진이라면 이렇게 만들지 않았을텐데. 나홍진 버전을 보고 싶다는 생각이 들었다. 신고"
"915","랑종별점 - 총 10점 중10그냥 스토리 흘러가는대로만 보는 사람은 노잼일수 있으나, 숨겨진 장치들과 의미들을 생각하고 해석하면서 보면 재밌는 영화임. 오히려 그런 의미들을 고민하고 봐야 더 공포스러움. 마지막에 좀비물로 바뀌었다고 노잼이라고 하는 사람들은 집중해서 안 봤거나 영화를 해석하는 수준이 딱 거기까지라고 보면됨. 영화보고 해석하는거 좋아하는 사람은 추천. 신고"
"916","랑종별점 - 총 10점 중10매우 잘 만들어진 영화라고 생각합니다 무섭긴 진짜 무섭네요 신고"
"917","랑종별점 - 총 10점 중10노잼이라는사람들이 더 노잼일듯재밌어요 보세요~ 신고"
"918","랑종별점 - 총 10점 중10생각보다 훨씬 괜찮은 영화였는데;; 신고"
"919","랑종별점 - 총 10점 중6많이 기괴함, 공포는 덤영화 다 보고나면""그래서 뭔데???"" 라는 반응이 나옴... 신고"
"920","랑종별점 - 총 10점 중10나홍진 감독의 세계관이 보여서 전 재밌게 보고 왔네요 신고"
"921","랑종별점 - 총 10점 중6왤메이드 영화라고 할수는 없지만 1점 주는건 그냥 자기기분에 휩쓸려 주는거 같음. 그리고 분명 홍보부터 기괴하고 불쾌한 영화라 홍보했는데 불쾌하다고 1점 주는건 진짜 ㅋㅋ 신고"
"922","랑종별점 - 총 10점 중7초중반 좋고 후반이 별로, 엔딩은 또 좋음 신고"
"923","랑종별점 - 총 10점 중10""겨울왕국 수준의 감성이 딱 어울리는 10선비의 나라"" 신고"
"924","랑종별점 - 총 10점 중2아니 의미없이 카메라를 오지게 흔드네 증말 말리 심한 사람 보지마세요 토나와요 아나 진짜 ㅡㅡ 신고"
"925","랑종별점 - 총 10점 중9처음부터 끝까지 몰입감이 좋아요 잠이 안올거 같아요.. 신고"
